date,programmer,project,time
2025-11-24,Mariola,BIRDY,1.25
2025-11-24,Hella,XTOR,0.5
2025-11-24,Hella,BIRDY,1.75
2025-11-25,Hella,BIRDY,0.5
2025-11-25,Mariola,NSTAT,1.25
2025-11-25,Hella,BIRDY,0.75
2025-11-25,Mariola,BIRDY,0.25
2025-11-25,Antonie,BIRDY,0.25
2025-11-26,Hella,NSTAT,1.75
2025-11-26,Mariola,XTOR,0.25
2025-11-26,Hella,BIRDY,1.25
2025-11-26,Mariola,NSTAT,0.5
2025-11-26,Mariola,NSTAT,1.25
2025-11-27,Hella,NSTAT,0.75
2025-11-27,Hella,BIRDY,1.25
2025-11-27,Hella,BIRDY,1.25
2025-11-27,Mariola,NSTAT,0.5
2025-11-27,Hella,NSTAT,1.25
2025-11-27,Antonie,XTOR,0.5
2025-11-27,Mariola,NSTAT,0.75
2025-11-27,Mariola,BIRDY,1.75
2025-11-28,Mariola,BIRDY,0.5
2025-11-28,Mariola,XTOR,0.75
2025-11-28,Hella,XTOR,0.5
2025-12-01,Mariola,NSTAT,0.75
2025-12-01,Hella,BIRDY,1.5
2025-12-01,Hella,XTOR,0.75
2025-12-01,Mariola,NSTAT,0.5
2025-12-02,Hella,BIRDY,1.25
2025-12-02,Hella,XTOR,1.25
2025-12-02,Antonie,NSTAT,0.25
2025-12-02,Hella,BIRDY,1.75
2025-12-03,Hella,XTOR,1.0
2025-12-03,Mariola,BIRDY,3.25
2025-12-03,Hella,NSTAT,0.25
2025-12-04,Hella,BIRDY,1.0
2025-12-04,Mariola,BIRDY,2.5
2025-12-04,Hella,NSTAT,3.5
2025-12-04,Mariola,NSTAT,0.5
2025-12-04,Hella,NSTAT,0.75
2025-12-04,Hella,NSTAT,0.25
2025-12-04,Mariola,BIRDY,2.5
2025-12-04,Mariola,NSTAT,0.5
2025-12-04,Hella,NSTAT,4.25
2025-12-04,Fatima,NSTAT,0.25
2025-12-04,Hella,NSTAT,3.5
2025-12-05,Mariola,BIRDY,1.25
2025-12-05,Mariola,BIRDY,3.25
2025-12-05,Hella,XTOR,0.25
2025-12-08,Hella,NSTAT,2.0
2025-12-08,Hella,BIRDY,1.5
2025-12-08,Mariola,NSTAT,1.0
2025-12-09,Mariola,BIRDY,1.5
2025-12-09,Mariola,NSTAT,1.25
2025-12-09,Hella,NSTAT,3.75
2025-12-09,Hella,BIRDY,0.25
2025-12-09,Antonie,NSTAT,0.25
2025-12-09,Mariola,BIRDY,0.25
2025-12-10,Hella,BIRDY,1.75
2025-12-10,Mariola,BIRDY,2.25
2025-12-10,Mariola,XTOR,2.75
2025-12-11,Mariola,XTOR,1.5
2025-12-11,Hella,BIRDY,1.5
2025-12-11,Hella,NSTAT,2.0
2025-12-11,Mariola,XTOR,1.5
2025-12-11,Mariola,BIRDY,2.5
2025-12-11,Mariola,NSTAT,1.25
2025-12-11,Hella,NSTAT,3.5
2025-12-11,Hella,XTOR,0.25
2025-12-12,Hella,NSTAT,4.0
2025-12-12,Hella,XTOR,0.75
2025-12-12,Mariola,BIRDY,0.5
2025-12-12,Mariola,BIRDY,0.5
2025-12-12,Mariola,NSTAT,0.25
2025-12-12,Mariola,NSTAT,1.25
2025-12-15,Mariola,XTOR,1.0
2025-12-15,Hella,BIRDY,1.25
2025-12-15,Mariola,NSTAT,0.5
2025-12-15,Hella,XTOR,0.5
2025-12-15,Antonie,BIRDY,2.5
2025-12-15,Hella,BIRDY,0.25
2025-12-15,Fatima,XTOR,0.25
2025-12-15,Mariola,NSTAT,0.25
2025-12-15,Mariola,NSTAT,0.25
2025-12-15,Mariola,NSTAT,0.25
2025-12-16,Hella,XTOR,0.75
2025-12-16,Mariola,NSTAT,0.75
2025-12-16,Mariola,BIRDY,1.0
2025-12-16,Mariola,BIRDY,2.0
2025-12-16,Mariola,NSTAT,1.0
2025-12-16,Mariola,XTOR,2.75
2025-12-16,Mariola,NSTAT,0.25
2025-12-16,Mariola,XTOR,2.75
2025-12-16,Mariola,BIRDY,3.25
2025-12-16,Hella,XTOR,1.25
2025-12-16,Mariola,NSTAT,0.75
2025-12-17,Mariola,BIRDY,3.0
2025-12-17,Hella,XTOR,0.25
2025-12-17,Mariola,NSTAT,1.25
2025-12-17,Hella,BIRDY,0.25
2025-12-17,Hella,NSTAT,1.75
2025-12-17,Hella,BIRDY,1.75
2025-12-17,Hella,NSTAT,1.5
2025-12-17,Mariola,BIRDY,2.5
2025-12-18,Mariola,NSTAT,0.25
2025-12-18,Antonie,NSTAT,0.25
2025-12-18,Antonie,BIRDY,1.5
2025-12-18,Hella,NSTAT,4.25
2025-12-18,Hella,BIRDY,0.5
2025-12-18,Fatima,BIRDY,1.25
2025-12-18,Mariola,BIRDY,0.5
2025-12-18,Hella,XTOR,1.0
2025-12-18,Hella,BIRDY,1.25
2025-12-18,Mariola,BIRDY,2.0
2025-12-19,Antonie,NSTAT,1.0
2025-12-19,Hella,XTOR,0.25
2025-12-19,Fatima,NSTAT,0.25
2025-12-22,Mariola,BIRDY,0.75
2025-12-22,Hella,XTOR,0.75
2025-12-22,Mariola,NSTAT,0.75
2025-12-22,Hella,BIRDY,0.75
2025-12-22,Mariola,BIRDY,2.0
2025-12-22,Mariola,XTOR,2.25
2025-12-22,Mariola,BIRDY,3.0
2025-12-23,Mariola,BIRDY,0.5
2025-12-23,Hella,XTOR,1.0
2025-12-23,Hella,NSTAT,3.25
2025-12-23,Hella,XTOR,1.0
2025-12-23,Mariola,BIRDY,1.75
2025-12-23,Fatima,XTOR,0.25
2025-12-24,Mariola,XTOR,4.0
2025-12-24,Hella,NSTAT,1.5
2025-12-24,Mariola,XTOR,1.0
2025-12-24,Antonie,NSTAT,0.25
2025-12-25,Mariola,NSTAT,0.5
2025-12-25,Mariola,NSTAT,1.0
2025-12-25,Hella,BIRDY,1.5
2025-12-25,Hella,XTOR,0.25
2025-12-25,Hella,BIRDY,1.25
2025-12-26,Fatima,BIRDY,0.25
2025-12-26,Mariola,XTOR,3.0
2025-12-26,Fatima,NSTAT,1.25
2025-12-26,Mariola,XTOR,2.5
2025-12-26,Mariola,BIRDY,0.5
2025-12-29,Hella,XTOR,0.5
2025-12-29,Hella,NSTAT,2.75
2025-12-29,Mariola,BIRDY,3.25
2025-12-29,Mariola,XTOR,3.25
2025-12-29,Mariola,NSTAT,0.25
2025-12-29,Mariola,NSTAT,0.75
2025-12-30,Hella,NSTAT,0.75
2025-12-30,Mariola,BIRDY,0.75
2025-12-30,Mariola,NSTAT,1.0
2025-12-30,Mariola,NSTAT,0.25
2025-12-30,Hella,BIRDY,1.75
2025-12-30,Hella,XTOR,0.75
2025-12-31,Mariola,NSTAT,1.25
2025-12-31,Hella,NSTAT,1.0
2025-12-31,Fatima,BIRDY,0.75
2025-12-31,Fatima,NSTAT,1.0
2025-12-31,Hella,NSTAT,1.0
2025-12-31,Hella,BIRDY,0.75
2025-12-31,Antonie,XTOR,0.75
2026-01-01,Fatima,BIRDY,1.0
2026-01-01,Hella,BIRDY,1.5
2026-01-01,Mariola,BIRDY,1.5
2026-01-01,Mariola,BIRDY,0.5
2026-01-01,Mariola,BIRDY,0.25
2026-01-02,Mariola,XTOR,0.25
2026-01-02,Fatima,BIRDY,1.0
2026-01-02,Mariola,BIRDY,2.5
2026-01-02,Hella,XTOR,1.0
2026-01-02,Mariola,BIRDY,1.5
2026-01-02,Hella,NSTAT,3.25
2026-01-02,Mariola,BIRDY,1.5
2026-01-02,Antonie,NSTAT,0.25
2026-01-02,Mariola,XTOR,2.5
2026-01-05,Mariola,BIRDY,2.75
2026-01-05,Hella,XTOR,0.5
2026-01-05,Mariola,NSTAT,1.0
2026-01-05,Hella,BIRDY,1.75
2026-01-05,Fatima,NSTAT,0.5
2026-01-05,Hella,NSTAT,1.75
2026-01-05,Hella,BIRDY,0.75
2026-01-05,Mariola,NSTAT,1.0
2026-01-05,Hella,XTOR,1.25
2026-01-06,Hella,NSTAT,3.75
2026-01-06,Mariola,NSTAT,1.0
2026-01-06,Hella,XTOR,1.25
2026-01-07,Mariola,NSTAT,0.75
2026-01-07,Hella,BIRDY,1.5
2026-01-07,Mariola,NSTAT,0.75
2026-01-07,Hella,BIRDY,0.75
2026-01-07,Mariola,XTOR,3.5
2026-01-07,Hella,NSTAT,3.75
2026-01-07,Mariola,BIRDY,3.0
2026-01-07,Mariola,XTOR,3.75
2026-01-07,Hella,BIRDY,0.25
2026-01-08,Hella,BIRDY,0.5
2026-01-08,Mariola,XTOR,0.75
2026-01-08,Hella,XTOR,0.25
2026-01-08,Hella,NSTAT,2.5
2026-01-08,Mariola,NSTAT,0.5
2026-01-08,Hella,NSTAT,2.75
2026-01-08,Mariola,XTOR,3.0
2026-01-08,Mariola,BIRDY,1.75
2026-01-08,Antonie,NSTAT,0.5
2026-01-08,Hella,BIRDY,0.25
2026-01-09,Hella,BIRDY,0.5
2026-01-09,Hella,NSTAT,3.75
2026-01-09,Hella,NSTAT,4.0
2026-01-09,Hella,NSTAT,2.5
2026-01-09,Mariola,NSTAT,0.75
2026-01-12,Hella,NSTAT,1.0
2026-01-12,Antonie,XTOR,0.5
2026-01-12,Mariola,BIRDY,2.75
2026-01-12,Hella,NSTAT,3.5
2026-01-12,Mariola,BIRDY,2.0
2026-01-12,Antonie,XTOR,0.25
2026-01-12,Mariola,BIRDY,1.75
2026-01-12,Mariola,BIRDY,2.5
2026-01-12,Mariola,BIRDY,2.5
2026-01-13,Hella,NSTAT,2.75
2026-01-13,Mariola,NSTAT,1.25
2026-01-13,Mariola,BIRDY,0.5
2026-01-14,Hella,BIRDY,1.0
2026-01-14,Antonie,XTOR,1.25
2026-01-14,Antonie,BIRDY,1.25
2026-01-14,Mariola,NSTAT,1.25
2026-01-14,Hella,BIRDY,0.75
2026-01-14,Hella,NSTAT,3.5
2026-01-14,Hella,NSTAT,2.0
2026-01-14,Mariola,BIRDY,2.25
2026-01-14,Antonie,NSTAT,0.5
2026-01-15,Antonie,BIRDY,1.25
2026-01-15,Mariola,BIRDY,0.25
2026-01-15,Hella,BIRDY,1.75
2026-01-15,Hella,NSTAT,2.25
2026-01-15,Hella,NSTAT,0.25
2026-01-15,Hella,BIRDY,0.25
2026-01-15,Mariola,XTOR,0.75
2026-01-15,Mariola,BIRDY,1.75
2026-01-16,Hella,XTOR,0.75
2026-01-16,Hella,NSTAT,4.25
2026-01-16,Hella,NSTAT,0.25
2026-01-16,Mariola,NSTAT,0.5
2026-01-19,Mariola,NSTAT,0.5
2026-01-19,Mariola,NSTAT,1.0
2026-01-19,Antonie,XTOR,1.25
2026-01-19,Hella,NSTAT,3.5
2026-01-19,Mariola,XTOR,0.5
2026-01-19,Mariola,XTOR,1.0
2026-01-19,Antonie,BIRDY,2.75
2026-01-20,Mariola,BIRDY,1.25
2026-01-20,Hella,BIRDY,0.25
2026-01-20,Hella,BIRDY,1.25
2026-01-20,Antonie,BIRDY,3.25
2026-01-20,Antonie,XTOR,1.25
2026-01-21,Hella,BIRDY,0.75
2026-01-21,Mariola,NSTAT,1.25
2026-01-21,Antonie,BIRDY,0.5
2026-01-21,Mariola,NSTAT,0.5
2026-01-21,Hella,NSTAT,0.75
2026-01-21,Hella,NSTAT,1.0
2026-01-22,Mariola,XTOR,3.75
2026-01-22,Fatima,BIRDY,0.75
2026-01-22,Fatima,BIRDY,0.5
2026-01-22,Hella,NSTAT,3.75
2026-01-22,Hella,BIRDY,1.0
2026-01-22,Mariola,NSTAT,0.75
2026-01-22,Hella,XTOR,1.0
2026-01-22,Hella,NSTAT,0.75
2026-01-22,Hella,XTOR,0.75
2026-01-22,Mariola,BIRDY,2.25
2026-01-22,Fatima,BIRDY,0.75
2026-01-23,Hella,BIRDY,0.75
2026-01-23,Mariola,NSTAT,1.0
2026-01-23,Mariola,NSTAT,1.0
2026-01-23,Mariola,BIRDY,3.25
2026-01-23,Hella,NSTAT,0.75
2026-01-23,Mariola,NSTAT,1.25
2026-01-23,Mariola,BIRDY,2.5
2026-01-26,Mariola,NSTAT,0.5
2026-01-26,Hella,NSTAT,2.25
2026-01-26,Hella,XTOR,1.0
2026-01-26,Antonie,BIRDY,2.5
2026-01-26,Hella,BIRDY,1.0
2026-01-26,Mariola,NSTAT,1.25
2026-01-26,Antonie,BIRDY,2.25
2026-01-26,Mariola,BIRDY,0.5
2026-01-26,Hella,BIRDY,0.25
2026-01-26,Mariola,XTOR,2.75
2026-01-26,Antonie,BIRDY,0.25
2026-01-27,Antonie,BIRDY,3.25
2026-01-27,Mariola,XTOR,2.25
2026-01-27,Mariola,BIRDY,2.0
2026-01-27,Mariola,BIRDY,1.75
2026-01-27,Mariola,NSTAT,0.25
2026-01-27,Mariola,BIRDY,1.75
2026-01-27,Hella,BIRDY,1.5
2026-01-28,Mariola,BIRDY,3.0
2026-01-28,Mariola,BIRDY,3.25
2026-01-28,Hella,XTOR,0.75
2026-01-29,Mariola,NSTAT,1.25
2026-01-29,Hella,BIRDY,1.75
2026-01-29,Hella,NSTAT,0.25
2026-01-29,Mariola,BIRDY,2.75
2026-01-29,Hella,NSTAT,2.75
2026-01-29,Hella,BIRDY,0.75
2026-01-29,Fatima,BIRDY,1.25
2026-01-29,Hella,XTOR,1.0
2026-01-29,Mariola,XTOR,2.25
2026-01-30,Mariola,NSTAT,1.0
2026-01-30,Mariola,NSTAT,0.5
2026-01-30,Hella,BIRDY,1.5
2026-01-30,Hella,BIRDY,0.25
2026-01-30,Mariola,BIRDY,0.5
2026-01-30,Mariola,NSTAT,0.5
2026-01-30,Mariola,NSTAT,1.25
2026-01-30,Mariola,BIRDY,0.75
2026-02-02,Mariola,NSTAT,1.25
2026-02-02,Hella,XTOR,0.5
2026-02-02,Hella,NSTAT,0.75
2026-02-02,Hella,XTOR,0.5
2026-02-02,Mariola,NSTAT,1.25
2026-02-02,Mariola,BIRDY,3.25
2026-02-02,Hella,NSTAT,3.75
2026-02-02,Mariola,BIRDY,2.25
2026-02-02,Hella,NSTAT,1.5
2026-02-03,Mariola,NSTAT,1.0
2026-02-03,Mariola,NSTAT,0.25
2026-02-03,Mariola,XTOR,0.5
2026-02-03,Mariola,NSTAT,0.5
2026-02-03,Mariola,XTOR,1.25
2026-02-04,Hella,NSTAT,3.25
2026-02-04,Hella,BIRDY,1.75
2026-02-04,Antonie,BIRDY,2.75
2026-02-04,Hella,XTOR,0.75
2026-02-04,Mariola,NSTAT,0.5
2026-02-04,Hella,NSTAT,3.0
2026-02-05,Mariola,NSTAT,0.25
2026-02-05,Mariola,BIRDY,3.0
2026-02-05,Hella,NSTAT,1.25
2026-02-05,Mariola,NSTAT,1.25
2026-02-05,Hella,NSTAT,1.0
2026-02-05,Hella,XTOR,0.25
2026-02-05,Hella,NSTAT,1.5
2026-02-05,Hella,XTOR,1.0
2026-02-06,Fatima,NSTAT,0.5
2026-02-06,Mariola,BIRDY,3.0
2026-02-06,Mariola,BIRDY,0.5
2026-02-06,Hella,BIRDY,0.5
2026-02-06,Mariola,XTOR,3.25
2026-02-06,Mariola,BIRDY,2.25
2026-02-06,Hella,XTOR,0.25
2026-02-06,Hella,NSTAT,2.25
2026-02-06,Antonie,BIRDY,0.5
2026-02-09,Mariola,XTOR,3.25
2026-02-09,Antonie,XTOR,0.75
2026-02-09,Mariola,XTOR,2.75
2026-02-09,Antonie,NSTAT,0.75
2026-02-09,Hella,XTOR,0.5
2026-02-10,Hella,XTOR,0.25
2026-02-10,Mariola,BIRDY,0.75
2026-02-10,Mariola,NSTAT,1.25
2026-02-10,Mariola,BIRDY,2.25
2026-02-10,Hella,BIRDY,1.5
2026-02-10,Mariola,XTOR,0.75
2026-02-10,Hella,NSTAT,4.0
2026-02-10,Hella,NSTAT,0.5
2026-02-10,Mariola,XTOR,0.25
2026-02-10,Mariola,XTOR,4.25
2026-02-11,Mariola,NSTAT,1.25
2026-02-11,Hella,NSTAT,2.75
2026-02-11,Mariola,XTOR,2.5
2026-02-11,Hella,NSTAT,3.75
2026-02-11,Hella,NSTAT,3.0
2026-02-11,Mariola,NSTAT,0.5
2026-02-11,Hella,BIRDY,1.0
2026-02-11,Mariola,NSTAT,0.5
2026-02-11,Hella,XTOR,0.75
2026-02-12,Mariola,NSTAT,1.25
2026-02-12,Mariola,XTOR,1.25
2026-02-13,Hella,BIRDY,1.75
2026-02-13,Hella,XTOR,0.75
2026-02-13,Mariola,XTOR,3.75
2026-02-13,Hella,BIRDY,1.25
2026-02-13,Hella,XTOR,1.25
2026-02-16,Mariola,BIRDY,2.75
2026-02-16,Mariola,BIRDY,2.0
2026-02-16,Hella,NSTAT,3.25
2026-02-16,Mariola,XTOR,0.75
2026-02-16,Mariola,NSTAT,0.75
2026-02-16,Mariola,BIRDY,0.75
2026-02-16,Antonie,XTOR,0.75
2026-02-16,Mariola,BIRDY,1.0
2026-02-17,Hella,BIRDY,1.5
2026-02-17,Hella,NSTAT,1.5
2026-02-17,Hella,BIRDY,0.25
2026-02-17,Mariola,BIRDY,1.5
2026-02-17,Hella,BIRDY,1.75
2026-02-17,Mariola,XTOR,1.5
2026-02-17,Mariola,NSTAT,0.75
2026-02-17,Hella,NSTAT,0.25
2026-02-17,Mariola,BIRDY,2.0
2026-02-18,Mariola,NSTAT,0.75
2026-02-18,Mariola,BIRDY,0.75
2026-02-18,Mariola,BIRDY,2.5
2026-02-18,Mariola,BIRDY,2.0
2026-02-18,Hella,XTOR,1.25
2026-02-19,Antonie,BIRDY,3.25
2026-02-19,Mariola,NSTAT,1.0
2026-02-19,Mariola,XTOR,4.25
2026-02-19,Hella,NSTAT,3.0
2026-02-20,Fatima,BIRDY,1.25
2026-02-20,Mariola,BIRDY,2.75
2026-02-20,Mariola,BIRDY,2.5
2026-02-20,Hella,BIRDY,0.75
2026-02-20,Mariola,XTOR,0.75
2026-02-20,Hella,NSTAT,4.0
2026-02-23,Antonie,NSTAT,0.25
2026-02-23,Hella,BIRDY,1.0
2026-02-23,Mariola,BIRDY,0.75
2026-02-23,Mariola,XTOR,2.75
2026-02-23,Mariola,NSTAT,0.75
2026-02-23,Mariola,BIRDY,3.25
2026-02-24,Hella,XTOR,0.75
2026-02-24,Hella,BIRDY,1.5
2026-02-24,Hella,XTOR,0.25
2026-02-24,Mariola,XTOR,0.25
2026-02-24,Mariola,BIRDY,0.25
2026-02-24,Mariola,BIRDY,3.25
2026-02-25,Mariola,NSTAT,1.0
2026-02-25,Hella,XTOR,1.0
2026-02-25,Hella,NSTAT,1.75
2026-02-25,Mariola,XTOR,1.0
2026-02-25,Hella,BIRDY,1.0
2026-02-25,Hella,BIRDY,1.5
2026-02-26,Mariola,BIRDY,1.75
2026-02-26,Mariola,BIRDY,0.25
2026-02-26,Mariola,NSTAT,0.5
2026-02-26,Mariola,NSTAT,1.0
2026-02-27,Fatima,BIRDY,1.0
2026-02-27,Fatima,BIRDY,0.5
2026-02-27,Fatima,XTOR,0.25
2026-02-27,Hella,NSTAT,3.5
2026-02-27,Mariola,XTOR,1.5
2026-03-02,Hella,XTOR,0.75
2026-03-02,Mariola,BIRDY,2.75
2026-03-02,Mariola,NSTAT,1.25
2026-03-02,Mariola,NSTAT,0.5
2026-03-02,Hella,NSTAT,0.75
2026-03-02,Mariola,NSTAT,1.0
2026-03-02,Mariola,BIRDY,0.25
2026-03-02,Mariola,BIRDY,0.75
2026-03-03,Mariola,NSTAT,1.25
2026-03-03,Hella,XTOR,1.0
2026-03-03,Mariola,BIRDY,2.0
2026-03-03,Hella,NSTAT,0.5
2026-03-03,Antonie,BIRDY,3.25
2026-03-03,Mariola,BIRDY,1.25
2026-03-03,Mariola,BIRDY,0.75
2026-03-03,Fatima,NSTAT,0.5
2026-03-03,Mariola,BIRDY,0.75
2026-03-03,Mariola,XTOR,1.25
2026-03-04,Mariola,BIRDY,2.25
2026-03-04,Mariola,XTOR,1.5
2026-03-04,Hella,BIRDY,1.75
2026-03-05,Hella,XTOR,0.25
2026-03-05,Mariola,NSTAT,1.0
2026-03-05,Hella,NSTAT,2.0
2026-03-05,Hella,NSTAT,4.25
2026-03-05,Hella,XTOR,0.75
2026-03-05,Hella,NSTAT,1.25
2026-03-05,Antonie,XTOR,1.25
2026-03-06,Mariola,BIRDY,1.25
2026-03-06,Hella,BIRDY,1.75
2026-03-06,Mariola,NSTAT,1.25
2026-03-06,Hella,BIRDY,1.0
2026-03-06,Hella,XTOR,1.0
2026-03-06,Mariola,BIRDY,1.75
2026-03-06,Mariola,BIRDY,3.25
2026-03-06,Hella,BIRDY,0.25
2026-03-09,Mariola,NSTAT,1.0
2026-03-09,Mariola,NSTAT,0.5
2026-03-09,Mariola,NSTAT,1.25
2026-03-09,Hella,XTOR,0.25
2026-03-09,Mariola,BIRDY,3.25
2026-03-09,Antonie,BIRDY,3.5
2026-03-10,Mariola,XTOR,0.5
2026-03-10,Mariola,NSTAT,0.25
2026-03-10,Mariola,XTOR,3.0
2026-03-10,Mariola,NSTAT,1.25
2026-03-10,Hella,NSTAT,3.75
2026-03-10,Hella,BIRDY,0.5
2026-03-10,Hella,NSTAT,2.25
2026-03-10,Mariola,XTOR,1.25
2026-03-10,Antonie,BIRDY,0.25
2026-03-11,Hella,BIRDY,1.75
2026-03-11,Hella,NSTAT,2.25
2026-03-11,Hella,NSTAT,1.0
2026-03-11,Mariola,XTOR,0.5
2026-03-11,Mariola,BIRDY,2.75
2026-03-12,Mariola,BIRDY,2.0
2026-03-12,Mariola,NSTAT,0.5
2026-03-12,Mariola,BIRDY,3.0
2026-03-12,Hella,NSTAT,1.0
2026-03-12,Mariola,NSTAT,0.75
2026-03-13,Hella,BIRDY,1.0
2026-03-13,Hella,BIRDY,1.75
2026-03-13,Mariola,NSTAT,0.75
2026-03-16,Mariola,BIRDY,1.75
2026-03-16,Hella,BIRDY,1.75
2026-03-16,Hella,BIRDY,1.25
2026-03-16,Mariola,XTOR,0.5
2026-03-17,Mariola,NSTAT,1.0
2026-03-17,Hella,NSTAT,4.25
2026-03-17,Mariola,NSTAT,1.0
2026-03-17,Mariola,XTOR,2.5
2026-03-17,Mariola,BIRDY,1.5
2026-03-17,Hella,NSTAT,0.5
2026-03-17,Mariola,BIRDY,1.25
2026-03-17,Hella,NSTAT,1.25
2026-03-17,Hella,XTOR,1.25
2026-03-18,Hella,XTOR,0.25
2026-03-18,Mariola,BIRDY,1.75
2026-03-18,Mariola,NSTAT,0.25
2026-03-18,Hella,NSTAT,1.75
2026-03-18,Mariola,XTOR,3.5
2026-03-18,Mariola,XTOR,2.5
2026-03-18,Mariola,XTOR,4.25
2026-03-18,Mariola,BIRDY,2.5
2026-03-19,Mariola,BIRDY,2.5
2026-03-19,Hella,BIRDY,1.25
2026-03-19,Mariola,BIRDY,0.5
2026-03-19,Mariola,NSTAT,0.75
2026-03-19,Fatima,NSTAT,1.25
2026-03-20,Hella,XTOR,0.25
2026-03-20,Antonie,NSTAT,0.5
2026-03-20,Mariola,XTOR,4.25
2026-03-20,Antonie,BIRDY,0.25
2026-03-20,Hella,NSTAT,1.5
2026-03-20,Antonie,BIRDY,2.5
2026-03-20,Mariola,XTOR,0.75
2026-03-23,Hella,BIRDY,1.75
2026-03-23,Mariola,XTOR,3.5
2026-03-23,Mariola,NSTAT,1.0
2026-03-23,Hella,XTOR,1.0
2026-03-23,Mariola,XTOR,2.0
2026-03-23,Mariola,XTOR,1.75
2026-03-23,Antonie,XTOR,0.75
2026-03-24,Hella,NSTAT,0.75
2026-03-24,Mariola,XTOR,2.0
2026-03-24,Hella,NSTAT,1.5
2026-03-24,Mariola,BIRDY,0.25
2026-03-24,Hella,BIRDY,1.5
2026-03-24,Hella,BIRDY,0.25
2026-03-25,Mariola,NSTAT,0.75
2026-03-25,Mariola,BIRDY,2.0
2026-03-25,Mariola,BIRDY,2.0
2026-03-25,Hella,BIRDY,0.5
2026-03-25,Mariola,NSTAT,1.25
2026-03-25,Hella,NSTAT,3.0
2026-03-25,Mariola,XTOR,2.0
2026-03-25,Mariola,BIRDY,1.75
2026-03-26,Mariola,XTOR,0.5
2026-03-26,Mariola,BIRDY,0.75
2026-03-26,Hella,BIRDY,0.5
2026-03-26,Mariola,BIRDY,1.0
2026-03-26,Hella,NSTAT,0.25
2026-03-26,Mariola,BIRDY,2.5
2026-03-26,Hella,NSTAT,2.75
2026-03-26,Hella,NSTAT,2.5
2026-03-26,Mariola,BIRDY,2.5
2026-03-26,Hella,XTOR,1.25
2026-03-27,Mariola,XTOR,2.75
2026-03-27,Hella,XTOR,0.25
2026-03-27,Hella,XTOR,0.75
2026-03-27,Mariola,XTOR,2.5
2026-03-27,Mariola,BIRDY,2.0
2026-03-27,Mariola,NSTAT,1.25
2026-03-27,Hella,NSTAT,4.25
2026-03-27,Mariola,NSTAT,1.25
2026-03-27,Mariola,NSTAT,0.25
2026-03-27,Hella,BIRDY,0.25
2026-03-30,Hella,NSTAT,1.0
2026-03-30,Hella,BIRDY,0.5
2026-03-30,Mariola,NSTAT,0.5
2026-03-30,Hella,BIRDY,1.0
2026-03-30,Hella,BIRDY,1.25
2026-03-30,Mariola,NSTAT,0.25
2026-03-30,Mariola,BIRDY,3.25
2026-03-30,Hella,NSTAT,1.75
2026-03-30,Mariola,BIRDY,1.25
2026-03-31,Hella,BIRDY,1.25
2026-03-31,Mariola,BIRDY,2.5
2026-03-31,Mariola,NSTAT,0.75
2026-03-31,Hella,NSTAT,0.25
2026-04-01,Hella,XTOR,0.75
2026-04-01,Fatima,BIRDY,0.75
2026-04-01,Hella,XTOR,0.25
2026-04-01,Mariola,NSTAT,1.0
2026-04-01,Hella,BIRDY,0.25
2026-04-01,Mariola,XTOR,2.0
2026-04-01,Hella,XTOR,0.75
2026-04-01,Mariola,XTOR,3.5
2026-04-02,Antonie,NSTAT,0.25
2026-04-02,Mariola,BIRDY,0.75
2026-04-02,Mariola,BIRDY,2.5
2026-04-02,Mariola,XTOR,2.0
2026-04-02,Mariola,BIRDY,1.5
2026-04-02,Mariola,NSTAT,0.75
2026-04-02,Mariola,BIRDY,1.75
2026-04-02,Mariola,XTOR,2.0
2026-04-02,Hella,NSTAT,1.5
2026-04-02,Hella,NSTAT,2.75
2026-04-03,Mariola,BIRDY,2.25
2026-04-03,Mariola,NSTAT,0.25
2026-04-03,Hella,BIRDY,1.25
2026-04-03,Mariola,BIRDY,3.0
2026-04-03,Hella,BIRDY,1.75
2026-04-03,Mariola,BIRDY,1.5
2026-04-03,Mariola,XTOR,1.0
2026-04-03,Hella,BIRDY,0.5
2026-04-06,Hella,NSTAT,1.25
2026-04-06,Mariola,BIRDY,2.75
2026-04-06,Mariola,BIRDY,2.0
2026-04-06,Mariola,XTOR,1.75
2026-04-06,Hella,NSTAT,2.5
2026-04-06,Hella,NSTAT,4.0
2026-04-06,Hella,BIRDY,1.25
2026-04-07,Antonie,XTOR,1.0
2026-04-07,Mariola,XTOR,0.25
2026-04-07,Mariola,NSTAT,1.25
2026-04-07,Hella,NSTAT,1.75
2026-04-07,Hella,NSTAT,2.25
2026-04-07,Hella,NSTAT,2.25
2026-04-07,Mariola,XTOR,3.0
2026-04-07,Mariola,NSTAT,1.0
2026-04-07,Mariola,NSTAT,0.5
2026-04-07,Hella,NSTAT,2.0
2026-04-08,Mariola,XTOR,3.0
2026-04-08,Mariola,XTOR,4.0
2026-04-08,Antonie,XTOR,1.0
2026-04-08,Fatima,XTOR,0.25
2026-04-08,Mariola,NSTAT,1.0
2026-04-08,Hella,NSTAT,2.5
2026-04-08,Hella,XTOR,1.25
2026-04-08,Mariola,BIRDY,2.75
2026-04-08,Mariola,BIRDY,0.5
2026-04-09,Mariola,NSTAT,1.25
2026-04-09,Mariola,XTOR,2.25
2026-04-09,Mariola,NSTAT,0.5
2026-04-09,Fatima,NSTAT,0.5
